id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,UNEMPR_TOTAL,UNEMPSP_TOTAL,AFDC_TOTAL,FDSTMPS_TOTAL,SSI_TOTAL,WELFARE_AMT,SSDI_TOTAL,MOTHER_BIRTH_MONTH,MOTHER_BIRTH_YEAR,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE,URBAN_RURAL,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_MOM_XRND,HIGHEST_DEGREE_EVER_MOM_XRND,NUM_OLDER_SIBLINGS,NUM_CHILDREN,TRANSFER_INCOME,MOTHER_AGE,FIPS,TCURELSC_per_student,Center_Care_Price,Family_Care_Price
586801.0,2,5868.0,1.0,1.0,1984.0,8.0,20.0,,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,0.3,1.0,0.0288461538461538,1.0,1.0,0.3,13.0,17.0,17.0,25.0,0.0,0.0,5.0,,1.0,,1.0,,,,8.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,52.0,36.0,0.0,1.0,0.7,0.0,0.0,8.0,6399.8273961664645,,,,,,,,,,,,,,,,8.0,,0.0,4.0,,,42043,4097.353434249817,68.26910594488994,50.11379096792113
586801.0,3,5868.0,1.0,1.0,1984.0,8.0,20.0,,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0288461538461538,1.0,1.0,1.0,13.0,17.0,17.0,25.0,0.0,0.0,5.0,,1.0,,1.0,,,,8.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,52.0,36.8,0.0,1.0,0.9,0.0,0.0,8.0,15530.962407293797,,,,,,,,,,,,,,,,8.0,,0.0,4.0,,,48325,3694.4337736918474,56.51357087234692,50.825293782721296
586802.0,0,5868.0,1.0,2.0,1987.0,8.0,20.0,1.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,1.0,,1.0,,0.3452243958573073,,8.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,51.833333333333336,37.833333333333336,1522.5264570914617,1.0,1.0,10.166666666666666,406.6666666666667,8.0,5690.565484982144,,,,,,,,,,,,,,,,8.0,,1.0,4.0,,,48153,3348.9669103115807,41.93861870509179,38.091895642872664
586802.0,1,5868.0,1.0,2.0,1987.0,8.0,20.0,1.0,7.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0288461538461538,1.0,,1.0,,,,,0.0,0.0,5.0,,1.0,,1.0,,0.3452243958573072,,8.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,52.0,45.75,0.0,1.0,1.0,1.5,60.0,8.0,7139.575739581121,,,,,,,,,,,,,,,,8.0,,1.0,4.0,,,46065,2871.8163151451736,43.633114005896914,33.08695645540409
586802.0,2,5868.0,1.0,2.0,1987.0,8.0,20.0,,7.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0288461538461538,1.0,,1.0,,,,,0.0,0.0,5.0,,1.0,,1.0,,0.3452243958573072,,8.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,52.0,29.3,0.0,1.0,0.6,0.0,0.0,8.0,10310.805880803617,,,,,,,,,,,,,,,,8.0,,1.0,4.0,,,37195,3471.8705930215483,53.328398739641614,41.01571794440564
586802.0,3,5868.0,1.0,2.0,1987.0,8.0,20.0,,7.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0288461538461538,1.0,,1.0,,,,,0.0,0.0,5.0,,1.0,,1.0,,0.3452243958573072,,8.0,10.6,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,52.0,50.1,0.0,1.0,1.0,0.0,0.0,8.0,6532.033935986382,,,,,,,,,,,,,,,,8.0,,1.0,4.0,,,37119,3977.7646261140703,82.10926825740387,63.22136869926116
586803.0,0,5868.0,1.0,1.0,1997.0,8.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,,,,,,,,,,,,,,1.0,1.0,,,,0.0,,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,28.416666666666668,0.0,1.0,0.5833333333333334,0.0,0.0,8.0,10011.59849114674,,,,,,,,,,,,,,,,8.0,,2.0,4.0,,,18135,3930.202133055627,,
586803.0,1,5868.0,1.0,1.0,1997.0,8.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,5.0,1.0,1.0,,,,0.0,,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,50.875,0.0,1.0,1.0,0.0,0.0,8.0,5760.720165751953,,,,,,,,,,,,,,,,8.0,,2.0,4.0,,,26127,4702.570810816074,57.419825927516534,45.92959208540953
586803.0,2,5868.0,1.0,1.0,1997.0,8.0,20.0,,10.5,0.0,0.0,0.0,0.0,0.0817307692307692,1.0,1.0,0.0673076923076923,1.0,1.0,1.0,,,,,,,5.0,1.0,1.0,,,,0.0,,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,51.8,29.4,0.0,1.0,1.0,0.0,0.0,8.0,7169.325183006891,,,,,,,,,,,,,,,,8.0,,2.0,4.0,,,26135,4453.948376091357,53.103789031726514,43.21250400486726
586803.0,3,5868.0,1.0,1.0,1997.0,8.0,20.0,,14.0,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,1.0,,,,,,,5.0,1.0,1.0,,,,0.0805523590333717,,8.0,3.8,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,51.4,54.2,0.0,1.0,1.0,0.0,0.0,8.0,17023.689351977613,,,,,,,,,,,,,,,,8.0,,2.0,4.0,,,16071,2620.90224773265,39.44851154499488,38.791102787063735
586804.0,0,5868.0,1.0,2.0,2001.0,8.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0288461538461538,,,,,,,63.0,48.0,57.0,122.0,0.0,0.0,,1.0,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,52.0,52.5,0.0,1.0,1.0,0.0,0.0,8.0,4910.796122216213,,,,,,,,,,,,,,,,8.0,,3.0,4.0,,,54029,4575.358184321819,50.298706368860366,41.01166748517441
586804.0,1,5868.0,1.0,2.0,2001.0,8.0,20.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,0.0,0.0288461538461538,3.0,1.0,1.0,63.0,48.0,57.0,122.0,0.0,0.0,5.0,1.0,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,52.0,29.375,0.0,1.0,1.0,0.0,0.0,8.0,6432.904815727515,,,,,,,,,,,,,,,,8.0,,3.0,4.0,,,31057,6600.90707011112,54.59809463289905,48.535359272911336
586804.0,2,5868.0,1.0,2.0,2001.0,8.0,17.5,,7.5,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,0.0,0.0288461538461538,3.0,0.5288461538461537,1.0,69.0,74.0,65.0,122.0,0.0,0.0,5.0,1.0,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,51.2,52.1,0.0,1.0,1.0,0.0,0.0,8.0,15529.21196173894,,,,,,,,,,,,,,,,8.0,,3.0,4.0,,,48291,3685.435941692152,61.302606763358725,53.063789893341095
586804.0,3,5868.0,1.0,2.0,2001.0,8.0,15.0,,14.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,0.0,0.0288461538461538,3.0,0.0576923076923076,1.0,69.0,74.0,65.0,122.0,0.0,0.0,5.0,1.0,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,40.4,47.0,0.0,1.0,1.0,0.0,0.0,8.0,19963.902795855647,,,,,,,,,,,,,,,,8.0,,3.0,4.0,,,37033,4253.353472019339,60.58679242274546,41.97687387703104
587001.0,0,5870.0,1.0,1.0,1983.0,12.0,20.0,1.150747986191024,14.0,0.0,0.0,0.0,0.0,0.0288461538461538,,,,,,,14.0,11.0,11.0,55.0,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,,12.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,51.333333333333336,44.5,0.0,1.0,1.0,0.0,0.0,12.0,17852.06627326637,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,2718.731731875719,,04025,,,
587001.0,1,5870.0,1.0,1.0,1983.0,12.0,20.0,0.7696982606001593,14.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0,1.0,7.0,1.0,41.0,36.0,35.0,103.0,0.0,0.0,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,50.0,41.25,1241.294193481523,1.0,1.0,28.25,423.75,12.0,15389.151593631555,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,2718.7317318757187,,37047,3049.5208032908668,44.810863179769534,35.340779119100155
587001.0,2,5870.0,1.0,1.0,1983.0,12.0,20.0,,14.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0,1.0,7.0,1.0,63.0,80.0,57.0,117.0,0.0,0.0,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,25.6,38.5,2578.849048108002,1.0,1.0,43.1,646.5,12.0,12838.054937776304,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,2718.7317318757187,,16053,2333.331758475101,33.81578039365111,31.78825266542001
587001.0,3,5870.0,1.0,1.0,1983.0,12.0,20.0,,14.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0,1.0,7.0,1.0,63.0,80.0,57.0,117.0,0.0,0.0,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,48.4,25.9,4165.715451165389,1.0,1.0,44.8,516.0,12.0,14907.1011035973,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,2718.7317318757187,,55125,5801.374910878378,65.89756012865543,51.35189252789394
587002.0,0,5870.0,1.0,1.0,1987.0,12.0,20.0,0.1346153846153846,4.0,0.0,0.0,0.0,0.0,,,,,,,,14.0,13.0,13.0,47.0,0.0,0.0,,,1.0,,1.0,0.0,0.0,,12.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,50.0,42.0,827.5294623210153,1.0,1.0,18.83333333333333,282.5,12.0,16852.26212396302,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,2718.731731875719,,01055,2444.5683390194818,32.70338858986866,25.68333862367938
587002.0,1,5870.0,1.0,1.0,1987.0,12.0,20.0,1.2091346153846154,4.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0288461538461538,1.0,,1.0,45.0,40.0,31.0,106.0,0.0,0.0,5.0,,1.0,,1.0,0.0,0.0,,12.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,25.75,40.0,2509.924249957336,1.0,1.0,43.875,658.125,12.0,12910.50071552735,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,2718.7317318757187,,39109,3436.607264963598,59.29971696928418,54.01207364442284
587002.0,2,5870.0,1.0,1.0,1987.0,12.0,20.0,,4.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0288461538461538,1.0,,1.0,47.0,59.0,44.0,112.0,0.0,0.0,5.0,,1.0,,1.0,0.0,0.0,,12.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,43.0,30.8,3250.741297673133,1.0,1.0,42.4,584.0,12.0,13662.943759559585,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,2718.7317318757187,,55083,3944.6931020316056,58.35116046026009,51.68758968449455
587002.0,3,5870.0,1.0,1.0,1987.0,12.0,20.0,,4.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0288461538461538,1.0,,1.0,47.0,59.0,44.0,112.0,0.0,0.0,5.0,,1.0,,1.0,0.0,0.0,,12.0,11.3,3.0,0.0,0.0,0.0,0.0,0.0,,2726.770857307249,,,,,,,,52.0,30.4,6593.704083217427,1.0,1.0,52.0,780.0,12.0,17573.584121253847,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,2718.7317318757187,,13065,4514.731857427394,36.14293240648539,33.75524111233302
587003.0,0,5870.0,1.0,1.0,1991.0,12.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,,,,,,,19.0,30.0,22.0,49.0,0.0,0.0,,1.0,1.0,,,,1.5,1.0,12.0,9.0,14.0,1.0,0.0,1.0,0.0,1.0,,2726.770857307249,,,,,,,,33.166666666666664,40.833333333333336,2373.89959968487,1.0,1.0,43.083333333333336,646.25,12.0,12982.946493278396,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,2718.731731875719,,41021,6317.305532232764,47.43329260779424,37.97754458134255
587003.0,1,5870.0,1.0,1.0,1991.0,12.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0288461538461538,1.0,1.0,1.0,36.0,43.66666666666666,29.33333333333333,49.0,0.0,0.0,5.0,1.0,1.0,,,,1.5,1.0,12.0,9.0,14.0,1.0,0.0,1.0,0.0,1.0,,2726.770857307249,,,,,,,,40.75,32.5,2812.119935725096,1.0,1.0,40.0,600.0,12.0,12996.494425414368,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,2718.7317318757187,,12129,3152.719495538162,44.50098443168039,45.9337852767506
587003.0,2,5870.0,1.0,1.0,1991.0,12.0,20.0,,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0288461538461538,1.0,1.0,1.0,70.0,71.0,44.0,49.0,0.0,0.0,5.0,1.0,1.0,,,,1.5,1.0,12.0,9.0,14.0,1.0,0.0,1.0,0.0,1.0,,2726.770857307249,,,,,,,,52.0,27.2,6177.725051814881,1.0,1.0,52.0,832.0,12.0,17356.10492241639,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,2718.7317318757187,,13217,3780.809268729738,46.41831362808088,39.82568013653499
587003.0,3,5870.0,1.0,1.0,1991.0,12.0,20.0,,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0288461538461538,1.0,1.0,1.0,70.0,71.0,44.0,49.0,0.0,0.0,5.0,1.0,1.0,,,,0.45,1.0,12.0,9.8,14.0,1.0,0.0,1.0,0.0,1.0,,2726.770857307249,,,,,,,,51.3,40.0,6711.746319155025,1.0,1.0,50.0,1357.6,12.0,15471.527212191728,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,2718.7317318757187,,26131,6482.902873903157,51.487821209828724,42.01034012673346
587301.0,0,5873.0,1.0,2.0,1983.0,13.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0288461538461538,,,,,,,20.0,15.0,15.0,47.0,0.0,1.5,,1.0,1.0,,1.0,0.0,0.3452243958573073,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,14.0,3724.627763091477,1.0,1.0,26.83333333333333,1080.0,13.0,7356.718481882337,,,,,,,,,,,,,,,,13.0,1.0,0.0,3.0,,,47097,,,
587301.0,1,5873.0,1.0,2.0,1983.0,13.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0288461538461538,0.0,0.0,0.0288461538461538,2.0,1.0,1.0,42.0,66.0,51.0,111.0,0.875,1.5,5.0,1.0,1.0,,1.0,0.0,0.3452243958573072,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,14.0,16291.60128452848,1.0,1.0,40.0,1817.75,13.0,17759.901091315864,,,,,,,,,,,,,,,,13.0,1.0,0.0,3.0,,,54023,2792.3644387467616,41.83475297282842,33.763778069369486
587301.0,2,5873.0,1.0,2.0,1983.0,13.0,20.0,,5.5,0.0,0.0,0.0,0.0,0.0288461538461538,0.5,0.5,0.0288461538461538,1.5,0.6150747986191025,1.0,47.0,72.0,59.0,125.0,1.0,1.5,5.0,1.0,1.0,,1.0,0.0,0.3452243958573072,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,41.0,11814.219349804594,1.0,1.0,48.8,1446.4,13.0,20668.139348755434,,,,,,,,,,,,,,,,13.0,1.0,0.0,3.0,,,13221,3105.505187398999,34.09173178715277,31.826886492533866
587301.0,3,5873.0,1.0,2.0,1983.0,13.0,20.0,,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0288461538461538,1.0,0.2301495972382048,1.0,47.0,72.0,59.0,125.0,1.0,1.5,5.0,1.0,1.0,,1.0,0.0,0.3452243958573072,,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,53.8,13059.730776209715,1.0,1.0,52.0,2080.0,13.0,30439.070150974865,,,,,,,,,,,,,,,,13.0,1.0,0.0,3.0,,,54103,4104.448782203189,44.951490474809006,36.61731769464799
587302.0,0,5873.0,1.0,2.0,1987.0,13.0,20.0,1.150747986191024,4.0,0.0,0.0,0.0,0.0,0.2301495972382048,,,,,,,9.0,8.0,8.0,51.0,0.0,7.0,,1.0,1.0,3.0,1.0,1.0,0.1150747986191024,,13.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,14.0,13805.162691464058,1.0,1.0,44.0,1911.8333333333333,13.0,17596.976043688137,,,,,,,,,,,,,,,,13.0,1.0,1.0,3.0,,,38063,3396.6214791077014,46.17183084817211,35.19229208507965
587302.0,1,5873.0,1.0,2.0,1987.0,13.0,20.0,0.7696982606001593,4.0,0.0,0.0,0.0,0.0,0.2301495972382048,1.0,0.0,0.0,1.0,0.2301495972382048,1.0,51.0,57.0,51.0,105.0,0.875,7.0,5.0,1.0,1.0,3.0,1.0,1.0,0.1150747986191024,,13.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,35.0,12007.339416225135,1.0,1.0,49.0,1498.5,13.0,18512.93748244738,,,,,,,,,,,,,,,,13.0,1.0,1.0,3.0,,,29221,2496.9081332628575,,
587302.0,2,5873.0,1.0,2.0,1987.0,13.0,12.5,,4.0,0.0,0.0,0.0,0.0,0.2301495972382048,1.0,0.5,0.0673076923076923,1.5,0.2301495972382048,1.0,54.0,79.0,27.0,119.0,1.0,7.0,5.0,1.0,1.0,3.0,1.0,1.0,0.1150747986191024,,13.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,53.6,12452.719810990096,1.0,1.0,51.2,1911.6,13.0,30108.10380748193,,,,,,,,,,,,,,,,13.0,1.0,1.0,3.0,,,46119,4083.9941881606014,39.12374869370116,33.256719347306905
587302.0,3,5873.0,1.0,2.0,1987.0,13.0,5.0,,4.0,0.0,0.0,0.0,0.0,0.2301495972382048,1.0,1.0,0.1346153846153846,2.0,0.2301495972382048,1.0,54.0,79.0,27.0,119.0,1.0,7.0,5.0,1.0,1.0,3.0,1.0,1.0,0.1150747986191024,,13.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,55.8,15377.408828000698,1.0,1.0,33.2,1395.5,13.0,26512.201490825497,,,,,,,,,,,,,,,,13.0,1.0,1.0,3.0,,,23017,4846.364998801142,51.35898036552079,47.40125984715589
587303.0,0,5873.0,1.0,1.0,1989.0,13.0,20.0,7.0,0.2301495972382048,0.0,0.0,0.0,0.0,0.1346153846153846,,,,,,,11.0,6.0,6.0,44.0,0.0,17.5,,1.0,1.0,,1.0,1.0,0.3452243958573073,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,14.0,14780.815877645387,1.0,1.0,44.0,1938.5,13.0,15807.206225027454,,,,,,,,,,,,,,,,13.0,1.0,2.0,3.0,,,39017,3149.877352782393,82.71357610118471,62.15008201232914
587303.0,1,5873.0,1.0,1.0,1989.0,13.0,20.0,4.75,0.2301495972382048,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1.0,0.0288461538461538,3.0,0.0576923076923076,1.0,33.0,25.0,23.0,89.33333333333334,0.875,17.5,5.0,1.0,1.0,,1.0,1.0,0.3452243958573072,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,59.25,11472.368671345732,1.0,1.0,48.0,1238.0,13.0,27326.307157485386,,,,,,,,,,,,,,,,13.0,1.0,2.0,3.0,,,08027,3244.0244141500193,57.18006459513366,52.511437738862966
587303.0,2,5873.0,1.0,1.0,1989.0,13.0,20.0,,0.2301495972382048,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1.0,0.0288461538461538,2.0,0.0576923076923076,0.5,51.0,42.0,44.0,112.0,1.0,17.5,5.0,1.0,1.0,,1.0,1.0,0.3452243958573072,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,54.4,13818.286367422304,1.0,1.0,47.3,1892.0,13.0,30370.14431832932,,,,,,,,,,,,,,,,13.0,1.0,2.0,3.0,,,42011,4199.849978289568,66.08943307776187,53.246812299800425
587303.0,3,5873.0,1.0,1.0,1989.0,13.0,20.0,,0.2301495972382048,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1.0,0.0288461538461538,1.0,0.0576923076923076,0.0,51.0,42.0,44.0,112.0,1.0,17.5,5.0,1.0,1.0,,1.0,1.0,0.1841196777905638,,13.0,10.4,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,46.0,17451.66858992364,1.0,1.0,37.9,1822.0,13.0,22154.28639097076,,,,,,,,,,,,,,,,13.0,1.0,2.0,3.0,,,19043,7496.6996402805,56.514376124446834,38.57704224757266
587401.0,0,5874.0,1.0,1.0,1995.0,14.25,20.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,,,,,,,10.0,7.0,7.0,34.0,0.0,0.0,,1.0,1.0,,,,0.1150747986191024,0.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,37.5,0.0,1.0,0.4166666666666667,32.0,980.6666666666666,14.25,11339.63953878876,,,,,,,,,,,,,,,,15.0,2.0,0.0,2.0,,,08079,5234.883622572453,87.69922425007155,54.81826425358623
587401.0,1,5874.0,1.0,1.0,1995.0,15.0,20.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0288461538461538,1.0,7.0,1.0,36.0,43.0,37.0,81.33333333333334,0.0,0.0,5.0,1.0,1.0,,,,0.1150747986191024,0.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,42.0,2799.177262528048,1.0,0.0,9.75,448.5,15.0,14085.217868063091,,,,,,,,,,,,,,,,15.0,2.0,0.0,2.0,,,31151,3786.5121053735415,52.46130722153693,46.62317753637629
587401.0,2,5874.0,1.0,1.0,1995.0,15.0,20.0,,10.5,0.0,0.0,0.0,0.0,0.0817307692307692,1.0,1.0,0.0144230769230769,1.0,7.0,1.0,67.0,83.0,65.0,105.0,0.0,0.0,5.0,1.0,1.0,,,,0.1150747986191024,0.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,40.2,13114.06750488547,1.0,0.0,49.2,1974.4,15.0,26677.52737076437,,,,,,,,,,,,,,,,15.0,2.0,0.0,2.0,,,28155,3529.7709878139453,31.067755014011617,22.768742502287132
587401.0,3,5874.0,1.0,1.0,1995.0,15.0,20.0,,14.0,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1.0,0.0,1.0,7.0,1.0,67.0,83.0,65.0,105.0,0.0,0.0,5.0,1.0,1.0,,,,1.0845224395857307,0.0,15.0,8.2,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,41.5,10276.13297583433,1.0,0.0,48.7,1890.4,15.0,29097.62577668761,,,,,,,,,,,,,,,,15.0,2.0,0.0,2.0,,,37079,4483.076374419564,51.346077535220545,43.28343968689019
587402.0,0,5874.0,1.0,1.0,1997.0,14.583333333333334,20.0,7.0,14.0,0.0,0.0,0.0,0.0,0.1346153846153846,,,,,,,10.0,7.0,7.0,46.0,0.0,0.0,,1.0,1.0,,,,1.5,1.0,15.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,37.91666666666666,0.0,1.0,0.0,12.916666666666666,413.3333333333333,14.583333333333334,11339.63953878876,,,,,,,,,,,,,,,,15.0,2.0,1.0,2.0,,,01101,3141.1254644791265,43.1366079085623,41.14523131235681
587402.0,1,5874.0,1.0,1.0,1997.0,15.0,20.0,7.0,14.0,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1.0,0.0,1.0,7.0,1.0,32.0,27.0,24.0,83.33333333333334,0.0,0.0,5.0,1.0,1.0,,,,1.5,1.0,15.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,41.625,7396.954575457061,1.0,0.0,32.5,1222.0,15.0,19648.07579346127,,,,,,,,,,,,,,,,15.0,2.0,1.0,2.0,,,18027,4982.068923200137,,
587402.0,2,5874.0,1.0,1.0,1997.0,15.0,20.0,,10.5,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1.0,0.0673076923076923,1.0,4.0,1.0,60.0,42.0,46.0,102.0,0.0,0.0,5.0,1.0,1.0,,,,1.5,1.0,15.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,52.0,40.0,17512.856544369002,1.0,0.0,51.2,2388.0,15.0,31761.676737232745,,,,,,,,,,,,,,,,15.0,2.0,1.0,2.0,,,51167,4275.197419564431,43.945803183606564,36.416414937937546
