STATE_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,MCINFANT,MCTODDLER,MCPRESCHOOL,MFCCINFANT,MFCCTODDLER,MFCCPRESCHOOL,Median_Household_Income,Median_Family_Income,Weighted_Center_Price,Weighted_Family_Care_Price
Colorado,Mineral County,8079,176.45,329.1,313.5,136.0,136.0,136.0,58929,67344,256.05555555555554,136.0
Colorado,Moffat County,8081,291.4,258.6,250.35,187.0,187.0,187.0,63983,79722,270.42777777777775,187.0
Colorado,Montezuma County,8083,194.3,201.95,157.45,146.9,143.6,143.6,61377,72887,183.71666666666667,145.06666666666666
Colorado,Montrose County,8085,237.5,213.0,180.85,139.4,131.4,131.4,62817,78074,213.17222222222222,134.95555555555555
Colorado,Morgan County,8087,172.5,217.0,195.7,135.0,132.2,132.2,70471,81066,190.12222222222223,133.44444444444446
Colorado,Otero County,8089,103.85,126.8,114.45,91.35,89.7,89.7,47500,62013,112.48333333333332,90.43333333333332
Colorado,Ouray County,8091,365.3,317.2,263.85,251.45,234.3,234.3,78750,89070,320.7944444444445,241.92222222222222
Colorado,Park County,8093,386.1,296.0,252.8,251.45,235.25,235.25,85019,107599,321.6444444444445,242.45
Colorado,Phillips County,8095,103.85,126.8,87.15,187.35,187.35,187.35,58474,69659,103.38333333333333,187.35
Colorado,Pitkin County,8097,272.5,290.5,263.0,327.5,308.55,308.55,96123,122870,273.3333333333333,316.97222222222223
Colorado,Prowers County,8099,103.85,126.8,115.6,148.5,148.35,148.35,49422,61755,112.86666666666666,148.41666666666666
Colorado,Pueblo County,8101,257.5,213.1,191.2,165.35,149.0,149.0,59436,73803,225.53333333333336,156.26666666666665
Colorado,Rio Blanco County,8103,186.0,287.85,280.55,151.9,151.8,151.8,69882,84716,240.15000000000003,151.84444444444446
Colorado,Rio Grande County,8105,178.95,134.6,130.4,198.0,196.25,196.25,57591,81904,152.9111111111111,197.02777777777777
Colorado,Routt County,8107,331.65,350.0,318.35,238.65,240.15,240.15,95144,116203,331.2944444444444,239.48333333333338
Colorado,Saguache County,8109,187.1,187.1,137.05,136.0,136.0,136.0,51946,58552,170.41666666666666,136.0
Colorado,San Juan County,8111,294.35,274.7,245.2,232.05,216.0,216.0,67344,72292,273.59999999999997,223.13333333333335
Colorado,San Miguel County,8113,403.1,352.85,317.1,311.05,270.85,270.85,72829,97472,363.2666666666667,288.7166666666667
Colorado,Sedgwick County,8115,103.85,126.8,92.45,148.5,148.35,148.35,45855,72031,105.14999999999999,148.41666666666666
Colorado,Summit County,8117,379.7,357.25,326.65,327.5,308.55,308.55,100611,120716,357.02777777777777,316.97222222222223
Colorado,Teller County,8119,282.95,260.7,151.05,140.95,140.95,140.95,69655,88829,234.03888888888886,140.95
Colorado,Washington County,8121,186.3,301.8,294.65,188.0,173.55,173.55,59087,69648,248.08333333333334,179.97222222222223
Colorado,Weld County,8123,341.15,293.45,251.9,245.1,216.55,216.55,89182,102620,300.8,229.23888888888888
Colorado,Yuma County,8125,161.65,121.25,105.85,181.9,179.85,179.85,60118,71279,134.07222222222222,180.76111111111112
Connecticut,Fairfield County,9001,425.0,425.0,306.0,300.0,300.0,300.0,106821,135703,385.3333333333333,300.0
Connecticut,Hartford County,9003,330.0,330.0,250.0,240.0,230.0,230.0,84786,110572,303.3333333333333,234.44444444444446
Connecticut,Litchfield County,9005,310.0,310.0,255.0,260.0,250.0,250.0,89512,113262,291.6666666666667,254.44444444444446
Connecticut,Middlesex County,9007,350.0,350.0,285.0,250.0,245.0,245.0,95884,128173,328.3333333333333,247.22222222222223
Connecticut,New Haven County,9009,350.0,350.0,285.0,250.0,245.0,245.0,79216,105016,328.3333333333333,247.22222222222223
Connecticut,New London County,9011,290.0,290.0,235.0,200.0,200.0,200.0,83435,107325,271.6666666666667,200.0
Connecticut,Tolland County,9013,290.0,290.0,235.0,200.0,200.0,200.0,93447,124127,271.6666666666667,200.0
Connecticut,Windham County,9015,290.0,290.0,235.0,200.0,200.0,200.0,75389,95168,271.6666666666667,200.0
Delaware,Kent County,10001,182.13,139.04,144.6,155.65,127.81,128.52,69278,82307,160.04444444444445,140.42000000000002
Delaware,New Castle County,10003,280.28,199.21,210.26,181.67,153.66,155.1,85309,107671,238.92444444444445,166.58888888888887
Delaware,Sussex County,10005,182.13,139.04,144.6,155.08,130.83,130.8,75406,91800,160.04444444444445,141.5977777777778
District of Columbia,District of Columbia,11001,490.0,450.6,392.5,400.0,393.25,368.25,101722,142328,448.74444444444447,387.9166666666667
Florida,Alachua County,12001,250.0,182.5,160.0,235.0,130.0,130.0,57566,89713,205.0,176.66666666666666
Florida,Baker County,12003,140.0,125.0,115.0,,,,67872,81512,128.33333333333334,
Florida,Bay County,12005,215.0,180.0,165.0,161.65,150.0,150.0,65999,77037,190.55555555555554,155.17777777777778
Florida,Bradford County,12007,175.0,165.0,145.0,,,,54759,71767,162.77777777777777,
Florida,Brevard County,12009,200.0,167.0,155.0,200.0,175.0,170.0,71308,87701,177.66666666666666,184.44444444444446
Florida,Broward County,12011,233.0,190.0,180.0,185.0,160.0,150.0,70331,83825,205.77777777777777,167.77777777777777
Florida,Calhoun County,12013,200.0,160.0,145.0,,,,41526,65776,172.77777777777777,
Florida,Charlotte County,12015,199.0,180.0,172.0,230.0,215.0,190.0,62164,73880,185.77777777777777,213.33333333333334
Florida,Citrus County,12017,175.0,140.0,130.0,130.0,125.0,125.0,52569,66464,152.22222222222223,127.22222222222223
Florida,Clay County,12019,200.0,170.0,155.0,175.0,155.0,150.0,82242,92384,178.33333333333334,162.22222222222223
Florida,Collier County,12021,225.15,195.0,186.0,175.0,150.0,145.0,82011,98919,205.4,159.44444444444446
Florida,Columbia County,12023,156.0,130.0,118.0,,,,53501,70757,137.55555555555554,
Florida,DeSoto County,12027,,110.0,110.0,,,,45000,53743,,
Florida,Dixie County,12029,,,,,,,45057,49404,,
Florida,Duval County,12031,225.0,183.0,165.0,175.0,135.0,125.0,65579,79233,195.66666666666666,149.44444444444446
Florida,Escambia County,12033,185.0,155.9,145.0,166.3,131.75,122.5,61642,74479,165.2,144.02222222222224
Florida,Flagler County,12035,220.0,190.0,170.0,165.0,155.0,150.0,69251,80702,196.66666666666666,157.77777777777777
Florida,Franklin County,12037,,,,,,,58107,65462,,
Florida,Gadsden County,12039,137.5,115.0,105.0,,,,45721,56527,121.66666666666667,
Florida,Gilchrist County,12041,,,,,,,56823,71467,,
Florida,Glades County,12043,,,,,,,37221,46486,,
Florida,Gulf County,12045,,,,,,,56250,70654,,
Florida,Hamilton County,12047,,,,180.0,131.75,112.5,47668,52202,,146.77777777777777
Florida,Hardee County,12049,150.0,130.0,120.0,,,,44665,52250,135.55555555555554,
Florida,Hendry County,12051,175.0,155.0,147.0,160.0,131.75,112.5,49259,53267,161.22222222222223,137.88888888888889
Florida,Hernando County,12053,165.0,125.0,115.0,150.0,140.0,130.0,59202,69993,139.44444444444446,141.11111111111111
Florida,Highlands County,12055,170.0,140.0,135.0,,,,53679,62914,151.66666666666666,
Florida,Hillsborough County,12057,240.0,190.0,175.0,175.0,150.0,150.0,70612,86250,207.22222222222223,161.11111111111111
Florida,Holmes County,12059,,160.0,145.0,,,,46063,55802,,
Florida,Indian River County,12061,185.0,160.0,150.0,150.0,150.0,150.0,67543,81181,167.77777777777777,150.0
Florida,Jackson County,12063,200.0,160.0,145.0,,,,46144,58273,172.77777777777777,
Florida,Jefferson County,12065,150.0,140.0,121.5,,,,51573,69690,138.27777777777777,
Florida,Lafayette County,12067,,,,,,,57852,59633,,
Florida,Lake County,12069,200.0,168.0,165.0,175.0,150.0,150.0,66239,80569,181.22222222222223,161.11111111111111
Florida,Lee County,12071,200.0,160.0,150.0,150.0,130.0,125.0,69368,81979,174.44444444444446,137.22222222222223
Florida,Leon County,12073,180.0,158.0,150.1,150.1,137.5,135.0,61317,89114,165.14444444444442,142.26666666666665
Florida,Levy County,12075,175.0,125.0,120.0,,,,49933,60961,145.55555555555554,
Florida,Liberty County,12077,,,,,,,51723,61018,,
Florida,Madison County,12079,140.0,120.0,120.0,125.0,115.0,115.0,43386,56621,128.88888888888889,119.44444444444444
Florida,Manatee County,12081,220.0,185.0,165.0,160.0,155.0,150.0,71385,88147,193.88888888888889,155.55555555555554
Florida,Marion County,12083,185.0,155.0,142.0,180.0,132.0,125.0,55265,66666,164.0,151.0
Florida,Martin County,12085,240.0,190.0,175.0,,,,77894,96881,207.22222222222223,
Florida,Miami-Dade County,12086,200.0,170.0,155.0,150.0,145.0,140.0,64215,71621,178.33333333333334,145.55555555555554
Florida,Monroe County,12087,200.0,180.0,175.0,150.0,150.0,150.0,80111,95165,187.22222222222223,150.0
Florida,Nassau County,12089,190.0,166.3,160.0,159.58,131.25,131.95,84085,96039,174.73333333333335,144.07444444444445
Florida,Okaloosa County,12091,225.0,185.0,165.0,166.3,165.0,165.0,73988,91891,196.11111111111111,165.57777777777778
Florida,Okeechobee County,12093,,,,,,,50476,58527,,
Florida,Orange County,12095,225.0,180.0,160.0,184.75,160.0,150.0,72629,83625,193.33333333333334,167.66666666666666
Florida,Osceola County,12097,203.0,170.0,160.0,150.0,150.0,135.0,64312,71239,181.33333333333334,145.0
Florida,Palm Beach County,12099,305.0,245.25,220.0,200.0,180.0,170.0,76066,93221,263.3888888888889,185.55555555555554
Florida,Pasco County,12101,225.0,170.0,165.0,175.0,155.0,150.0,63187,80612,192.77777777777777,162.22222222222223
Florida,Pinellas County,12103,300.0,185.0,167.0,245.0,200.0,200.0,66406,89479,230.11111111111111,220.0
Florida,Polk County,12105,230.0,155.0,140.0,200.0,165.0,145.0,60901,69667,183.33333333333334,173.88888888888889
Florida,Putnam County,12107,157.05,126.35,110.0,117.15,100.0,90.0,44852,57256,134.54444444444445,104.28888888888889
Florida,St. Johns County,12109,280.0,245.0,235.0,150.0,125.0,125.0,100020,119534,257.22222222222223,136.11111111111111
Florida,St. Lucie County,12111,235.0,180.0,168.0,165.0,150.0,150.0,66154,75649,200.44444444444446,156.66666666666666
Florida,Santa Rosa County,12113,235.0,180.0,165.0,160.0,150.0,145.0,84715,98722,199.44444444444446,152.77777777777777
Florida,Sarasota County,12115,210.0,192.85,185.0,200.0,185.0,180.0,77213,94139,197.85555555555558,190.0
Florida,Seminole County,12117,249.0,200.0,190.0,175.0,175.0,150.0,79490,96839,218.44444444444446,166.66666666666666
Florida,Sumter County,12119,225.0,185.0,175.0,,,,70105,82977,199.44444444444446,
Florida,Suwannee County,12121,130.0,110.0,100.0,,,,49729,58070,115.55555555555556,
Florida,Taylor County,12123,,102.7,93.63,180.0,131.75,125.92,46239,54890,,151.2511111111111
Florida,Union County,12125,,,,,,,64043,73474,,
Florida,Volusia County,12127,200.0,160.0,150.0,165.0,140.0,135.0,63075,76486,174.44444444444446,149.44444444444446
Florida,Wakulla County,12129,173.2,131.65,125.85,,,,72035,84357,148.18333333333334,
Florida,Walton County,12131,200.0,170.0,160.0,154.0,140.0,138.55,74832,91969,180.0,145.73888888888888
Florida,Washington County,12133,,,,125.0,100.0,100.0,47536,60172,,111.11111111111111
Georgia,Appling County,13001,108.5,102.0,102.0,103.0,97.0,97.0,43268,54028,104.88888888888889,99.66666666666667
Georgia,Atkinson County,13003,108.5,102.0,102.0,103.0,97.0,97.0,38007,51037,104.88888888888889,99.66666666666667
Georgia,Bacon County,13005,108.5,102.0,102.0,103.0,97.0,97.0,43938,56098,104.88888888888889,99.66666666666667
Georgia,Baker County,13007,108.5,102.0,102.0,103.0,97.0,97.0,45417,48634,104.88888888888889,99.66666666666667
Georgia,Baldwin County,13009,143.0,133.0,127.65,130.0,112.0,113.0,54699,74684,135.66111111111113,120.33333333333333
Georgia,Banks County,13011,108.5,102.0,102.0,103.0,97.0,97.0,69096,79983,104.88888888888889,99.66666666666667
Georgia,Barrow County,13013,143.0,133.0,127.65,130.0,112.0,113.0,75053,82933,135.66111111111113,120.33333333333333
Georgia,Bartow County,13015,143.0,133.0,127.65,130.0,112.0,113.0,74812,87480,135.66111111111113,120.33333333333333
Georgia,Ben Hill County,13017,108.5,102.0,102.0,103.0,97.0,97.0,38255,42861,104.88888888888889,99.66666666666667
Georgia,Berrien County,13019,108.5,102.0,102.0,103.0,97.0,97.0,48670,61384,104.88888888888889,99.66666666666667
Georgia,Bibb County,13021,143.0,133.0,127.65,130.0,112.0,113.0,48897,64826,135.66111111111113,120.33333333333333
Georgia,Bleckley County,13023,108.5,102.0,102.0,103.0,97.0,97.0,56021,62701,104.88888888888889,99.66666666666667
Georgia,Brantley County,13025,108.5,102.0,102.0,103.0,97.0,97.0,40166,60170,104.88888888888889,99.66666666666667
Georgia,Brooks County,13027,108.5,102.0,102.0,103.0,97.0,97.0,42263,60873,104.88888888888889,99.66666666666667
Georgia,Bryan County,13029,143.0,133.0,127.65,130.0,112.0,113.0,90627,102302,135.66111111111113,120.33333333333333
Georgia,Bulloch County,13031,143.0,133.0,127.65,130.0,112.0,113.0,53675,72633,135.66111111111113,120.33333333333333
Georgia,Burke County,13033,108.5,102.0,102.0,103.0,97.0,97.0,50321,60368,104.88888888888889,99.66666666666667
Georgia,Butts County,13035,143.0,133.0,127.65,130.0,112.0,113.0,60076,70592,135.66111111111113,120.33333333333333
Georgia,Calhoun County,13037,108.5,102.0,102.0,103.0,97.0,97.0,48663,56071,104.88888888888889,99.66666666666667
Georgia,Camden County,13039,205.0,187.8,179.0,163.0,153.0,154.0,68104,76688,192.51111111111112,157.77777777777777
Georgia,Candler County,13043,108.5,102.0,102.0,103.0,97.0,97.0,45519,63571,104.88888888888889,99.66666666666667
Georgia,Carroll County,13045,108.5,102.0,102.0,103.0,97.0,97.0,66895,79624,104.88888888888889,99.66666666666667
Georgia,Catoosa County,13047,143.0,133.0,127.65,130.0,112.0,113.0,68896,79712,135.66111111111113,120.33333333333333
Georgia,Charlton County,13049,108.5,102.0,102.0,103.0,97.0,97.0,45770,55237,104.88888888888889,99.66666666666667
Georgia,Chatham County,13051,102.5,97.0,98.0,100.0,94.0,95.0,66171,81441,99.77777777777777,97.0
Georgia,Chattahoochee County,13053,108.5,102.0,102.0,103.0,97.0,97.0,52943,49909,104.88888888888889,99.66666666666667
Georgia,Chattooga County,13055,108.5,102.0,102.0,103.0,97.0,97.0,43556,50661,104.88888888888889,99.66666666666667
Georgia,Cherokee County,13057,205.0,187.8,179.0,163.0,153.0,154.0,100824,113750,192.51111111111112,157.77777777777777
Georgia,Clarke County,13059,143.0,133.0,127.65,130.0,112.0,113.0,48692,75254,135.66111111111113,120.33333333333333
Georgia,Clay County,13061,108.5,102.0,102.0,103.0,97.0,97.0,43264,53750,104.88888888888889,99.66666666666667
Georgia,Clayton County,13063,205.0,187.8,179.0,163.0,153.0,154.0,56207,62391,192.51111111111112,157.77777777777777
Georgia,Clinch County,13065,108.5,102.0,102.0,103.0,97.0,97.0,53350,67713,104.88888888888889,99.66666666666667
Georgia,Cobb County,13067,205.0,187.8,179.0,163.0,153.0,154.0,94244,114362,192.51111111111112,157.77777777777777
Georgia,Coffee County,13069,108.5,102.0,102.0,103.0,97.0,97.0,48398,58229,104.88888888888889,99.66666666666667
Georgia,Colquitt County,13071,108.5,102.0,102.0,103.0,97.0,97.0,47235,57859,104.88888888888889,99.66666666666667
Georgia,Columbia County,13073,143.0,133.0,127.65,130.0,112.0,113.0,92571,106774,135.66111111111113,120.33333333333333
Georgia,Cook County,13075,108.5,102.0,102.0,103.0,97.0,97.0,46706,54115,104.88888888888889,99.66666666666667
Georgia,Coweta County,13077,143.0,133.0,127.65,130.0,112.0,113.0,90031,105403,135.66111111111113,120.33333333333333
Georgia,Crawford County,13079,108.5,102.0,102.0,103.0,97.0,97.0,56948,70483,104.88888888888889,99.66666666666667
Georgia,Crisp County,13081,108.5,102.0,102.0,103.0,97.0,97.0,47463,60927,104.88888888888889,99.66666666666667
Georgia,Dade County,13083,108.5,102.0,102.0,103.0,97.0,97.0,59531,69846,104.88888888888889,99.66666666666667
Georgia,Dawson County,13085,143.0,133.0,127.65,130.0,112.0,113.0,84516,101924,135.66111111111113,120.33333333333333
Georgia,Decatur County,13087,108.5,102.0,102.0,103.0,97.0,97.0,47383,55947,104.88888888888889,99.66666666666667
Georgia,DeKalb County,13089,205.0,187.8,179.0,163.0,153.0,154.0,76044,97842,192.51111111111112,157.77777777777777
Georgia,Dodge County,13091,108.5,102.0,102.0,103.0,97.0,97.0,46091,56029,104.88888888888889,99.66666666666667
Georgia,Dooly County,13093,108.5,102.0,102.0,103.0,97.0,97.0,54109,71646,104.88888888888889,99.66666666666667
Georgia,Dougherty County,13095,143.0,133.0,127.65,130.0,112.0,113.0,45640,54050,135.66111111111113,120.33333333333333
Georgia,Douglas County,13097,205.0,187.8,179.0,163.0,153.0,154.0,76930,86053,192.51111111111112,157.77777777777777
Georgia,Early County,13099,108.5,102.0,102.0,103.0,97.0,97.0,48355,57030,104.88888888888889,99.66666666666667
Georgia,Echols County,13101,108.5,102.0,102.0,103.0,97.0,97.0,61184,68750,104.88888888888889,99.66666666666667
Georgia,Effingham County,13103,143.0,133.0,127.65,130.0,112.0,113.0,79474,92126,135.66111111111113,120.33333333333333
Georgia,Elbert County,13105,108.5,102.0,102.0,103.0,97.0,97.0,48190,62043,104.88888888888889,99.66666666666667
Georgia,Emanuel County,13107,108.5,102.0,102.0,103.0,97.0,97.0,47905,53973,104.88888888888889,99.66666666666667
Georgia,Evans County,13109,108.5,102.0,102.0,103.0,97.0,97.0,55222,63064,104.88888888888889,99.66666666666667
Georgia,Fannin County,13111,108.5,102.0,102.0,103.0,97.0,97.0,54857,61406,104.88888888888889,99.66666666666667
Georgia,Fayette County,13113,205.0,187.8,179.0,163.0,153.0,154.0,105910,122500,192.51111111111112,157.77777777777777
Georgia,Floyd County,13115,143.0,133.0,127.65,130.0,112.0,113.0,57868,72134,135.66111111111113,120.33333333333333
Georgia,Forsyth County,13117,205.0,187.8,179.0,163.0,153.0,154.0,131660,144747,192.51111111111112,157.77777777777777
Georgia,Franklin County,13119,108.5,102.0,102.0,103.0,97.0,97.0,52597,63774,104.88888888888889,99.66666666666667
Georgia,Fulton County,13121,205.0,187.8,179.0,163.0,153.0,154.0,86267,115353,192.51111111111112,157.77777777777777
Georgia,Gilmer County,13123,108.5,102.0,102.0,103.0,97.0,97.0,70334,78531,104.88888888888889,99.66666666666667
Georgia,Glascock County,13125,108.5,102.0,102.0,103.0,97.0,97.0,60469,74680,104.88888888888889,99.66666666666667
Georgia,Glynn County,13127,143.0,133.0,127.65,130.0,112.0,113.0,65970,81669,135.66111111111113,120.33333333333333
Georgia,Gordon County,13129,143.0,133.0,127.65,130.0,112.0,113.0,57555,67549,135.66111111111113,120.33333333333333
